codi_emp	i_eventos	nome	prov_desc	tipo_inf	tipo_base	base_irrf	base_inss	base_fgts	base_sindicato	base_hextra	base_periculosidade	base_aux1	base_aux2	base_aux3	horas_mes	soma_med_13	soma_med_fer	comp_13fer	soma_fic_fin	soma_rais	soma_inf_ren	paga_prop	aparece_recibo	soma_sal_base	taxa	ordem_calculo	classificacao	rend_tributaveis	rend_isentos	rend_sujeitos	base_pis	rend_adicionais	base_rdsr	base_rdsr_eve	origem_reg	soma_med_afast	soma_med_afast_02	soma_med_afast_03	soma_med_afast_04	soma_med_afast_05	soma_med_afast_06	soma_med_afast_07	soma_med_afast_13	soma_med_afast_14	soma_med_afast_24	i_cadbases	calc_afast	adic_afast	i_horasaula	CALC_AFAST_02	CALC_AFAST_03	CALC_AFAST_04	CALC_AFAST_05	CALC_AFAST_06	CALC_AFAST_07	CALC_AFAST_13	CALC_AFAST_14	CALC_AFAST_24	CALC_FIXO_FER	CALC_FIXO_FER_EVE	CALC_FIXO_FER_PROP_MES	CALC_FIXO_FER_PROP_FER	CALC_FIXO_13	CALC_FIXO_13_EVE	HOMOLOGNET	RUBRICA	CODI_RUBRICA	EMITIR_TERMO_RESCISAO	CAMPO_TERMO_RESCISAO	REND_ISENTOS_DESCRICAO	REND_SUJEITOS_DESCRICAO	SOMA_MED_AFAST_26	CALC_AFAST_26	CORRIGE_MEDIA	TIPO_CALCULO	CALC_FIXO_13_DESC_ADIANT_13	CALC_FIXO_ADIANT_13	CALC_FIXO_ADIANT_13_EVE	CALC_FIXO_ADIANT_13_PROP	SOMA_MEDIA_AVISO_PREVIO	SOMA_ADICIONAL_AVISO_PREVIO	SOMA_MED_AFAST_32	COMPOE_CAMPO_23_TERMO_RESCISAO	SOMA_MEDIA_SALDO_SALARIO	DESCONTA_DSR	DESCONTA_DSR_EVENTO	COMPOE_ADIANTAMENTO_SALARIAL	COMPOE_LIQUIDO	TIPO_CONSIDERACAO_CAMPO_23_TERMO_RESCISAO	CALC_AFAST_35	DATA_INICIO	SITUACAO	DATA_INATIVACAO	NATUREZA_FOLHA_MENSAL	NATUREZA_13_INTEGRAL	POSSUI_PROCESSO_REFERENTE_SUSPENSAO_INCIDENCIA_ENCARGOS	POSSUI_PROCESSO_SUSPENSAO_INCIDENCIA_INSS_PATRONAL	CODIGO_PROCESSO_SUSPENSAO_INCIDENCIA_INSS_PATRONAL	POSSUI_PROCESSO_SUSPENSAO_INCIDENCIA_INSS_EMPREGADOS	CODIGO_PROCESSO_SUSPENSAO_INCIDENCIA_INSS_EMPREGADOS	POSSUI_PROCESSO_SUSPENSAO_INCIDENCIA_FGTS	CODIGO_PROCESSO_SUSPENSAO_INCIDENCIA_FGTS	POSSUI_PROCESSO_SUSPENSAO_INCIDENCIA_IRRF	CODIGO_PROCESSO_SUSPENSAO_INCIDENCIA_IRRF	POSSUI_PROCESSO_SUSPENSAO_INCIDENCIA_SINDICAL	CODIGO_PROCESSO_SUSPENSAO_INCIDENCIA_SINDICAL	PERMITE_INFORMAR_NATUREZA_FOLHA_MENSAL	PERMITE_INFORMAR_NATUREZA_13_INTEGRAL	CODIGO_ESOCIAL	CONSIDERAR_FALTAS_PAGAMENTO_PROPORCIONAL	CALCULA_DIFERENCA_ALTERACAO_PISO_SALARIAL	I_EVENTOS_DIFERENCA_PISO_SALARIAL	PERMITE_CALCULAR_DIFERENCA_PISO_SALARIAL	CALC_AFAST_39	TIPO_VALOR_CONSIDERAR_CALCULO_MEDIAS	DETALHAR_LANCAMENTO_POR_SERVICO	CALC_FIXO_ADIANT_13_EVE_MENSAL	CALC_FIXO_ADIANT_13_MENSAL	CALC_FIXO_ADIANT_13_PROP_MENSAL	SOMA_MED_AFAST_41	CALC_AFAST_41	CALCULA_RATEIO_CONFORME_PERIODO_CADA_SERVICO	CALCULAR_DIFERENCA_RUBRICA	I_EVENTOS_DIFERENCA_VALOR	SOMA_MED_AFAST_50	CALC_AFAST_50	GERAR_RUBRICA_SALDO_SALARIO_RESCISAO	RUBRICA_SALDO_SALARIO_RESCISAO	CODIGO_INCIDENCIA_IRRF_ESOCIAL	CODIGO_INCIDENCIA_INSS_ESOCIAL	SOMA_MED_AFAST_19	SOMA_MEDIA_LICENCA_PREMIO	SOMA_ADICIONAL_LICENCA_PREMIO	SOMA_MED_AFAST_35	CONSIDERAR_FALTAS_PARCIAIS_CALCULO_PROPORCIONAL	CONSIDERAR_FALTAS_DSR_CALCULO_PROPORCIONAL	CONSIDERAR_FALTAS_NOTURNAS_CALCULO_PROPORCIONAL	CODIGO_INCIDENCIA_FGTS_ESOCIAL	SOMA_MED_AFAST_20	CODIGO_INCIDENCIA_SINDICAL_ESOCIAL	GUID_CONTABIL	GUID_ONVIO	ENDPOINT_EXCLUSAO	SOMA_MED_AFAST_59	SOMA_MED_AFAST_60	CALC_AFAST_59	CALC_AFAST_60	UTILIZA_PARA_ESOCIAL_DOMESTICO	CODIGO_ESOCIAL_DOMESTICO	COMPANY_ID	aparece_relatorio	CODIGO_INCIDENCIA_RPPS_ESOCIAL
9996	34	FERIAS EM DOBRO	P	V	C	0	N	N	N	N	N	N	N	N	N	N	N	N	S	N	S	N	S	N	0.0000	464	56	1	0	0	S	0	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	95			N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	1024	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	34	1	0	NULO	0	N	NULO	0	NULO	0	0	N	N	1	0	NULO	N	N	0	NULO	13	0	N	0	0	N	1	1	1	0	N	0	434753bf-09fa-4edc-a403-ed916f214842	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	35	FGTS 13o SALARIO RESCISAO	I	V	C	0	N	N	N	N	N	N	N	N	N	N	N	N	S	N	N	N	N	N	8.0000	623	10	0	0	0	N	0	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	2	NULO	NULO	0	NULO		NULO	N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	0	0	N	01/01/2013	1	NULO	9908	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	0	0	35	1	0	NULO	0	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	9	0	N	0	0	N	1	1	1	0	N	0	b5cb78f5-cb24-4577-8a4b-134efbec9c13	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	N	0
9996	37	COMISSOES	P	V	C	0	N	N	N	N	N	N	N	N	N	S	S	N	S	S	S	N	S	N	0.0000	81	23	1	0	0	S	0	S	853	0	S	S	S	S	S	S	S	S	S	S	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	1	7	7	1	51		NULO	S	N	1	2	0	0	NULO	0	1	0	N	1	1	0	NULO	0	1	1	N	01/01/2013	1	NULO	1207	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	37	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	11	11	S	0	0	N	1	1	1	11	N	11	50f5b941-2661-41bf-8c6d-89be9a2c2912	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	40	HORAS FALTAS	D	H	C	0	N	N	N	N	N	N	N	N	N	N	N	N	S	S	S	N	S	N	0.0000	82	26	1	0	0	S	0	N	NULO	0	N	N	N	N	N	N	N	N	N	N	1	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	2	NULO	NULO	1	50		NULO	N	N	0	2	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	9209	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	40	1	0	NULO	0	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	11	11	N	0	0	N	1	1	1	11	N	0	1e576c0b-9200-430d-9ba5-0ed69e19fde3	NULO	NULO	N	N	N	N	1	eSocial5060	00000000-0000-0000-0000-000000000000	S	0
9996	41	HORAS INATIVAS	D	H	C	0	N	N	N	N	N	N	N	N	N	N	N	N	S	N	S	N	S	N	0.0000	83	11	1	0	0	S	0	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	115		NULO	N	N	0	2	0	0	NULO	0	0	0	N	1	0	0	NULO	0	1	1	N	01/01/2013	1	NULO	9209	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	41	1	0	NULO	0	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	11	11	N	0	0	N	1	1	1	11	N	0	cc222805-68ab-448a-b42b-e85d97265561	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	42	HORAS FALTAS DSR	D	H	C	0	N	N	N	N	N	N	N	N	N	N	N	N	S	S	S	N	S	N	0.0000	84	11	1	0	0	S	0	N	NULO	0	N	N	N	N	N	N	N	N	N	N	1	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	2	NULO	NULO	1	50		NULO	N	N	0	2	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	9210	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	42	1	0	NULO	0	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	11	11	N	0	0	N	1	1	1	11	N	0	2d480f33-05bb-4fe8-92fc-639eceeb1b02	NULO	NULO	N	N	N	N	1	eSocial5070	00000000-0000-0000-0000-000000000000	S	0
9996	48	VALE TRANSPORTE	D	V	C	0	N	N	N	N	N	N	N	N	N	N	N	N	S	N	N	N	S	N	0.0000	85	28	0	0	0	N	0	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	2	NULO	NULO	1	106		NULO	N	N	0	2	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	9216	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	48	1	0	NULO	0	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	79	0	N	0	0	N	1	1	1	0	N	0	5d340c58-a471-45c7-85a8-992a59e1773a	NULO	NULO	N	N	N	N	1	eSocial5090	00000000-0000-0000-0000-000000000000	S	0
9996	49	AVISO PREVIO REAVIDO	D	V	C	0	N	N	N	N	N	N	N	N	N	N	N	N	S	N	N	N	S	N	0.0000	86	11	0	0	0	N	0	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	2	NULO	NULO	1	103		NULO	N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	6901	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	49	1	0	NULO	0	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	79	0	N	0	0	N	1	1	1	0	N	0	4cd3fca1-31b2-499f-b997-40ae788f0788	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	50	ADIANTAMENTO 13 SALARIO	D	V	C	0	N	N	N	N	N	N	N	N	N	N	N	N	S	S	N	N	S	N	0.0000	87	4	0	0	1	S	0	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	2	NULO	NULO	1	102		NULO	N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	9214	9214	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	1	50	1	0	NULO	0	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	79	0	N	0	0	N	1	1	1	12	N	0	1ee50e54-ff7c-4a31-b07e-bc0e5c5d7645	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	51	LIQUIDO RESCISAO	D	V	C	0	N	N	N	N	N	N	N	N	N	N	N	N	S	N	N	N	S	N	0.0000	670	11	0	0	0	N	0	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	2	NULO	NULO	0	NULO		NULO	N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	NULO	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	0	0	51	1	0	NULO	0	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	79	0	N	0	0	N	1	1	1	0	N	0	de7d9aa9-2ee1-4946-9d27-c531fe42633f	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	52	MENSALIDADE SINDICAL	D	V	C	0	N	N	N	N	N	N	N	N	N	N	N	N	S	N	N	N	S	N	0.0000	88	17	0	0	0	N	0	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	1	NULO	NULO	1	115		NULO	N	N	0	2	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	9231	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	52	1	0	NULO	0	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	79	0	N	0	0	N	1	1	1	0	N	0	591d206b-ce2f-4592-86ff-fb1b558eb8d5	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	53	MENSALIDADE SEGURO	D	V	C	0	N	N	N	N	N	N	N	N	N	N	N	N	S	N	N	N	S	N	0.0000	89	11	0	0	0	N	0	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	1	NULO	NULO	1	115		NULO	N	N	0	2	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	9250	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	53	1	0	NULO	0	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	79	0	N	0	0	N	1	1	1	0	N	0	797ecb4b-d4a8-4dd2-83a0-3d2ee0f421ec	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	54	MENSALIDADE ASSOCIACAO	D	V	C	0	N	N	N	N	N	N	N	N	N	N	N	N	S	N	N	N	S	N	0.0000	90	11	0	0	0	N	0	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	1	NULO	NULO	1	115		NULO	N	N	0	2	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	9231	9231	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	1	54	1	0	NULO	0	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	79	0	N	0	0	N	1	1	1	0	N	0	e0bb5e3b-09c5-4517-a472-24d32b90c69c	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	55	PENSAO ALIMENTICIA	D	V	C	0	N	N	N	N	N	N	N	N	N	N	N	N	S	N	S	N	S	N	0.0000	624	40	4	0	0	N	0	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-23	N	N	NULO	N	N	N	N	N	N	N	N	N	1	8906	0	0	1	8905	2	NULO	NULO	1	100		NULO	N	N	0	2	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	9213	9213	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	1	55	1	0	NULO	0	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	51	0	N	0	0	N	1	1	1	0	N	0	6dd5856e-f8e9-4966-b22e-0ca3aa1c11d0	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	64	1/3 FERIAS RESCISAO 	P	V	C	0	N	N	N	N	N	N	N	N	N	N	N	N	S	N	S	N	S	N	33.3333	91	8	0	7	0	S	0	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	2	NULO	NULO	1	68	1/3 FERIAS RESCISAO 	NULO	N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	6007	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	64	1	0	NULO	0	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	79	0	N	0	0	N	1	1	1	0	N	0	0f7eb335-500f-4afe-b8cc-df7bd88d1b9a	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	91	ANUENIO	P	V	C	0	N	N	N	N	N	N	N	N	N	N	N	S	S	S	S	S	S	S	1.0000	92	2	1	0	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-23	N	S	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	1	18	18	1	77		NULO	N	N	0	2	0	0	NULO	0	0	1	N	1	0	0	NULO	0	1	1	N	01/01/2013	1	NULO	1206	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	91	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	11	11	N	0	0	N	1	1	1	11	N	11	f28f0010-6db3-41e8-a9b4-55568c3b24cc	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	92	TRIENIO	P	V	C	0	N	N	N	N	N	N	N	N	N	N	N	S	S	S	S	S	S	S	6.0000	93	2	1	0	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-23	N	S	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	1	18	18	1	77		NULO	N	N	0	2	0	0	NULO	0	0	1	N	1	0	0	NULO	0	1	1	N	01/01/2013	1	NULO	1206	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	92	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	11	11	N	0	0	N	1	1	1	11	N	11	14d422bc-f9dd-4d17-9dda-977ccfe09397	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	93	QUINQUENIO	P	V	C	0	N	N	N	N	N	N	N	N	N	N	N	S	S	S	S	S	S	S	5.0000	94	2	1	0	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-23	N	S	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	1	18	18	1	77		NULO	N	N	0	2	0	0	NULO	0	0	1	N	1	0	0	NULO	0	1	1	N	01/01/2013	1	NULO	1206	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	93	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	11	11	N	0	0	N	1	1	1	11	N	11	35faa1e7-91ed-4fc5-b409-5459487aed88	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	100	PRO-LABORE	P	H	C	0	N	N	N	N	N	N	N	N	S	N	N	N	S	N	S	N	S	N	0.0000	95	2	1	0	0	N	0	N	NULO	0	N	N	N	N	N	N	N	N	N	N	1	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	2	NULO	NULO	0	NULO		NULO	N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	3508	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	100	1	0	NULO	0	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	11	11	N	0	0	N	1	1	1	0	N	0	ac865287-9d10-4add-817a-8ad46e519683	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	149	PERICULOSIDADE	P	A	C	0	N	N	N	N	N	N	N	N	N	N	N	S	S	S	S	N	S	S	30.0000	474	21	1	0	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	8	N	S	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	1	14	14	1	54		NULO	N	N	0	1	0	0	NULO	0	0	1	N	1	0	0	NULO	0	1	1	N	01/01/2013	1	NULO	1203	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	149	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	11	11	N	0	0	N	1	1	1	11	N	11	167b861c-20d9-41dc-a23c-b3a5cbff1f2c	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	150	HORAS EXTRAS	P	H	C	0	N	N	N	N	N	N	N	N	N	S	S	N	S	S	S	N	S	N	150.0000	490	3	1	0	0	S	0	S	250	0	S	N	N	N	S	N	N	N	N	N	7	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	1	4	4	1	56		NULO	S	N	0	2	0	0	NULO	0	1	0	N	1	1	0	NULO	0	1	1	N	01/01/2013	1	NULO	1003	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	150	1	0	NULO	0	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	11	11	S	0	0	N	1	1	1	11	N	0	52b27281-6a8b-4277-8a6e-41d5d3ad3b15	NULO	NULO	N	N	N	N	1	eSocial1100	00000000-0000-0000-0000-000000000000	S	0
9996	200	HORAS EXTRAS 100%	P	H	C	0	N	N	N	N	N	N	N	N	N	S	S	N	S	S	S	N	S	N	200.0000	491	3	1	0	0	S	0	S	250	0	S	N	N	N	S	N	N	N	N	N	7	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	1	4	4	1	56		NULO	S	N	0	2	0	0	NULO	0	1	0	N	1	1	0	NULO	0	1	1	N	01/01/2013	1	NULO	1003	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	200	1	0	NULO	0	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	11	11	S	0	0	N	1	1	1	11	N	0	62f16de7-29ed-4248-9fa6-befb54f1a1da	NULO	NULO	N	N	N	N	1	eSocial1102	00000000-0000-0000-0000-000000000000	S	0
9996	250	REFLEXO EXTRAS DSR	P	V	C	0	N	N	N	N	N	N	N	N	N	N	N	N	S	S	S	N	S	N	0.0000	492	2	1	0	0	S	0	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-23	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	59		NULO	N	N	0	1	0	0	NULO	0	0	0	N	1	0	0	NULO	0	1	1	N	01/01/2013	1	NULO	1002	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	250	1	0	NULO	0	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	11	11	N	0	0	N	1	1	1	11	N	0	9847638a-32ed-4acc-972e-73250ea58be6	NULO	NULO	N	N	N	N	1	eSocial1210	00000000-0000-0000-0000-000000000000	S	0
9996	800	MEDIA HORAS 13o	P	V	C	0	N	N	N	N	N	N	N	N	N	N	N	N	S	S	S	N	S	N	0.0000	96	4	0	0	1	S	0	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	2	NULO	NULO	1	63		NULO	N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	5001	5001	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	1	800	1	0	NULO	0	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	12	12	N	0	0	N	1	1	1	12	N	0	ed8bd85f-ecec-4fe4-9326-ad7f4fe529ff	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	801	MEDIA VALOR 13o	P	V	C	0	N	N	N	N	N	N	N	N	N	N	N	N	S	S	S	N	S	N	0.0000	97	4	0	0	1	S	0	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	2	NULO	NULO	1	63		NULO	N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	5001	5001	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	1	801	1	0	NULO	0	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	12	12	N	0	0	N	1	1	1	12	N	0	50794866-e9d5-4890-adbb-2e4e87002b51	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	802	VANTAGENS 13o	P	V	C	0	N	N	N	N	N	N	N	N	N	N	N	N	S	S	S	N	S	N	0.0000	98	4	0	0	1	S	0	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	2	NULO	NULO	1	63		NULO	N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	5001	5001	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	1	802	1	0	NULO	0	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	12	12	N	0	0	N	1	1	1	12	N	0	a674e56d-210b-4961-8efb-b585735f6968	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	803	13o 1/12 INDENIZADO	P	V	C	0	N	N	N	N	N	N	N	N	N	N	N	N	S	S	S	N	S	N	0.0000	99	7	0	0	1	N	0	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	2	NULO	NULO	1	70		NULO	N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	6001	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	803	1	0	NULO	0	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	12	12	N	0	0	N	1	1	1	21	N	0	8061dd58-bd85-4d39-b349-4551b6f45431	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
